LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
TUR,POP,TOT,MLN_PER,A,1994,58.837,
TUR,POP,TOT,MLN_PER,A,1995,59.756,
TUR,POP,TOT,MLN_PER,A,1996,60.671,
TUR,POP,TOT,MLN_PER,A,1997,61.582,
TUR,POP,TOT,MLN_PER,A,1998,62.464,
TUR,POP,TOT,MLN_PER,A,1999,63.364,
TUR,POP,TOT,MLN_PER,A,2000,64.268751,
TUR,POP,TOT,MLN_PER,A,2001,65.166331,
TUR,POP,TOT,MLN_PER,A,2002,66.002506,
TUR,POP,TOT,MLN_PER,A,2003,66.794551,
TUR,POP,TOT,MLN_PER,A,2004,67.598736,
TUR,POP,TOT,MLN_PER,A,2005,68.43538,
TUR,POP,TOT,MLN_PER,A,2006,69.295253,
TUR,POP,TOT,MLN_PER,A,2007,70.158112,
TUR,POP,TOT,MLN_PER,A,2008,71.051689,
TUR,POP,TOT,MLN_PER,A,2009,72.039215,
TUR,POP,TOT,MLN_PER,A,2010,73.142162,
TUR,POP,TOT,MLN_PER,A,2011,74.223642,
TUR,POP,TOT,MLN_PER,A,2012,75.175836,
TUR,POP,TOT,MLN_PER,A,2013,76.147634,
TUR,POP,TOT,MLN_PER,A,2014,77.181894,
TUR,POP,TOT,MLN_PER,A,2015,78.218488,
TUR,POP,TOT,MLN_PER,A,2016,79.277971,
TUR,POP,TOT,MLN_PER,A,2017,80.312708,
TUR,POP,TOT,MLN_PER,A,2018,81.407211,
GBR,POP,TOT,MLN_PER,A,1960,52.448523,
GBR,POP,TOT,MLN_PER,A,1961,52.708934,
GBR,POP,TOT,MLN_PER,A,1962,53.341128,
GBR,POP,TOT,MLN_PER,A,1963,53.6782,
GBR,POP,TOT,MLN_PER,A,1964,54.0657,
GBR,POP,TOT,MLN_PER,A,1965,54.4357,
GBR,POP,TOT,MLN_PER,A,1966,54.6541,
GBR,POP,TOT,MLN_PER,A,1967,54.9784,
GBR,POP,TOT,MLN_PER,A,1968,55.2825,
GBR,POP,TOT,MLN_PER,A,1969,55.534,
GBR,POP,TOT,MLN_PER,A,1970,55.7107,
GBR,POP,TOT,MLN_PER,A,1971,55.928013,
GBR,POP,TOT,MLN_PER,A,1972,56.096677,
GBR,POP,TOT,MLN_PER,A,1973,56.222893,
GBR,POP,TOT,MLN_PER,A,1974,56.235642,
GBR,POP,TOT,MLN_PER,A,1975,56.225718,
GBR,POP,TOT,MLN_PER,A,1976,56.216121,
GBR,POP,TOT,MLN_PER,A,1977,56.18991,
GBR,POP,TOT,MLN_PER,A,1978,56.178025,
GBR,POP,TOT,MLN_PER,A,1979,56.240053,
GBR,POP,TOT,MLN_PER,A,1980,56.329673,
GBR,POP,TOT,MLN_PER,A,1981,56.357464,
GBR,POP,TOT,MLN_PER,A,1982,56.290711,
GBR,POP,TOT,MLN_PER,A,1983,56.315677,
GBR,POP,TOT,MLN_PER,A,1984,56.409327,
GBR,POP,TOT,MLN_PER,A,1985,56.553955,
GBR,POP,TOT,MLN_PER,A,1986,56.683835,
GBR,POP,TOT,MLN_PER,A,1987,56.803958,
GBR,POP,TOT,MLN_PER,A,1988,56.916448,
GBR,POP,TOT,MLN_PER,A,1989,57.076451,
GBR,POP,TOT,MLN_PER,A,1990,57.237493,
GBR,POP,TOT,MLN_PER,A,1991,57.438658,
GBR,POP,TOT,MLN_PER,A,1992,57.58453,
GBR,POP,TOT,MLN_PER,A,1993,57.713889,
GBR,POP,TOT,MLN_PER,A,1994,57.862145,
GBR,POP,TOT,MLN_PER,A,1995,58.024799,
GBR,POP,TOT,MLN_PER,A,1996,58.164374,
GBR,POP,TOT,MLN_PER,A,1997,58.314249,
GBR,POP,TOT,MLN_PER,A,1998,58.474943,
GBR,POP,TOT,MLN_PER,A,1999,58.684427,
GBR,POP,TOT,MLN_PER,A,2000,58.886065,
GBR,POP,TOT,MLN_PER,A,2001,59.113016,
GBR,POP,TOT,MLN_PER,A,2002,59.365677,
GBR,POP,TOT,MLN_PER,A,2003,59.636662,
GBR,POP,TOT,MLN_PER,A,2004,59.950364,
GBR,POP,TOT,MLN_PER,A,2005,60.413276,
GBR,POP,TOT,MLN_PER,A,2006,60.827067,
GBR,POP,TOT,MLN_PER,A,2007,61.319075,
GBR,POP,TOT,MLN_PER,A,2008,61.823772,
GBR,POP,TOT,MLN_PER,A,2009,62.260486,
GBR,POP,TOT,MLN_PER,A,2010,62.759456,
GBR,POP,TOT,MLN_PER,A,2011,63.285145,
GBR,POP,TOT,MLN_PER,A,2012,63.70503,
GBR,POP,TOT,MLN_PER,A,2013,64.105654,
GBR,POP,TOT,MLN_PER,A,2014,64.596752,
GBR,POP,TOT,MLN_PER,A,2015,65.110034,
GBR,POP,TOT,MLN_PER,A,2016,65.648054,
GBR,POP,TOT,MLN_PER,A,2017,66.040229,
GBR,POP,TOT,MLN_PER,A,2018,66.43555,
USA,POP,TOT,MLN_PER,A,1960,180.671158,
USA,POP,TOT,MLN_PER,A,1961,183.691481,
USA,POP,TOT,MLN_PER,A,1962,186.537737,
USA,POP,TOT,MLN_PER,A,1963,189.241798,
USA,POP,TOT,MLN_PER,A,1964,191.888791,
USA,POP,TOT,MLN_PER,A,1965,194.302963,
USA,POP,TOT,MLN_PER,A,1966,196.560338,
USA,POP,TOT,MLN_PER,A,1967,198.712056,
USA,POP,TOT,MLN_PER,A,1968,200.706052,
USA,POP,TOT,MLN_PER,A,1969,202.676946,
USA,POP,TOT,MLN_PER,A,1970,205.052174,
USA,POP,TOT,MLN_PER,A,1971,207.660677,
USA,POP,TOT,MLN_PER,A,1972,209.896021,
USA,POP,TOT,MLN_PER,A,1973,211.908788,
USA,POP,TOT,MLN_PER,A,1974,213.853928,
USA,POP,TOT,MLN_PER,A,1975,215.973199,
USA,POP,TOT,MLN_PER,A,1976,218.035164,
USA,POP,TOT,MLN_PER,A,1977,220.239425,
USA,POP,TOT,MLN_PER,A,1978,222.584545,
USA,POP,TOT,MLN_PER,A,1979,225.055487,
USA,POP,TOT,MLN_PER,A,1980,227.224681,
USA,POP,TOT,MLN_PER,A,1981,229.465714,
USA,POP,TOT,MLN_PER,A,1982,231.664458,
USA,POP,TOT,MLN_PER,A,1983,233.791994,
USA,POP,TOT,MLN_PER,A,1984,235.824902,
USA,POP,TOT,MLN_PER,A,1985,237.923795,
USA,POP,TOT,MLN_PER,A,1986,240.132887,
USA,POP,TOT,MLN_PER,A,1987,242.288918,
USA,POP,TOT,MLN_PER,A,1988,244.498982,
USA,POP,TOT,MLN_PER,A,1989,246.81923,
USA,POP,TOT,MLN_PER,A,1990,249.622814,
USA,POP,TOT,MLN_PER,A,1991,252.980941,
USA,POP,TOT,MLN_PER,A,1992,256.514224,
USA,POP,TOT,MLN_PER,A,1993,259.918588,
USA,POP,TOT,MLN_PER,A,1994,263.125821,
USA,POP,TOT,MLN_PER,A,1995,266.278393,
USA,POP,TOT,MLN_PER,A,1996,269.394284,
USA,POP,TOT,MLN_PER,A,1997,272.646925,
USA,POP,TOT,MLN_PER,A,1998,275.854104,
USA,POP,TOT,MLN_PER,A,1999,279.040168,
USA,POP,TOT,MLN_PER,A,2000,282.162411,
USA,POP,TOT,MLN_PER,A,2001,284.968955,
USA,POP,TOT,MLN_PER,A,2002,287.625193,
USA,POP,TOT,MLN_PER,A,2003,290.107933,
USA,POP,TOT,MLN_PER,A,2004,292.805298,
USA,POP,TOT,MLN_PER,A,2005,295.516599,
USA,POP,TOT,MLN_PER,A,2006,298.379912,
USA,POP,TOT,MLN_PER,A,2007,301.231207,
USA,POP,TOT,MLN_PER,A,2008,304.093966,
USA,POP,TOT,MLN_PER,A,2009,306.771529,
USA,POP,TOT,MLN_PER,A,2010,309.326085,
USA,POP,TOT,MLN_PER,A,2011,311.580009,
USA,POP,TOT,MLN_PER,A,2012,313.874218,
USA,POP,TOT,MLN_PER,A,2013,316.057727,
USA,POP,TOT,MLN_PER,A,2014,318.386421,
USA,POP,TOT,MLN_PER,A,2015,320.742673,
USA,POP,TOT,MLN_PER,A,2016,323.071342,
USA,POP,TOT,MLN_PER,A,2017,325.147121,
USA,POP,TOT,MLN_PER,A,2018,327.167434,
BRA,POP,TOT,MLN_PER,A,1960,72.207554,
BRA,POP,TOT,MLN_PER,A,1961,74.351763,
BRA,POP,TOT,MLN_PER,A,1962,76.573248,
BRA,POP,TOT,MLN_PER,A,1963,78.854019,
BRA,POP,TOT,MLN_PER,A,1964,81.168654,
BRA,POP,TOT,MLN_PER,A,1965,83.49802,
BRA,POP,TOT,MLN_PER,A,1966,85.837799,
BRA,POP,TOT,MLN_PER,A,1967,88.191378,
BRA,POP,TOT,MLN_PER,A,1968,90.557064,
BRA,POP,TOT,MLN_PER,A,1969,92.935072,
BRA,POP,TOT,MLN_PER,A,1970,95.326793,
BRA,POP,TOT,MLN_PER,A,1971,97.728961,
BRA,POP,TOT,MLN_PER,A,1972,100.143598,
BRA,POP,TOT,MLN_PER,A,1973,102.584278,
BRA,POP,TOT,MLN_PER,A,1974,105.069367,
BRA,POP,TOT,MLN_PER,A,1975,107.6121,
BRA,POP,TOT,MLN_PER,A,1976,110.213082,
BRA,POP,TOT,MLN_PER,A,1977,112.867867,
BRA,POP,TOT,MLN_PER,A,1978,115.577669,
BRA,POP,TOT,MLN_PER,A,1979,118.342626,
BRA,POP,TOT,MLN_PER,A,1980,122.08151,
BRA,POP,TOT,MLN_PER,A,1981,124.807167,
BRA,POP,TOT,MLN_PER,A,1982,127.604588,
BRA,POP,TOT,MLN_PER,A,1983,130.434274,
BRA,POP,TOT,MLN_PER,A,1984,133.238189,
BRA,POP,TOT,MLN_PER,A,1985,135.979454,
BRA,POP,TOT,MLN_PER,A,1986,138.662472,
BRA,POP,TOT,MLN_PER,A,1987,141.282564,
BRA,POP,TOT,MLN_PER,A,1988,143.851505,
BRA,POP,TOT,MLN_PER,A,1989,146.393753,
BRA,POP,TOT,MLN_PER,A,1990,148.935328,
BRA,POP,TOT,MLN_PER,A,1991,151.467861,
BRA,POP,TOT,MLN_PER,A,1992,153.973883,
BRA,POP,TOT,MLN_PER,A,1993,156.454116,
BRA,POP,TOT,MLN_PER,A,1994,158.910651,
BRA,POP,TOT,MLN_PER,A,1995,161.345581,
BRA,POP,TOT,MLN_PER,A,1996,163.767821,
BRA,POP,TOT,MLN_PER,A,1997,166.187066,
BRA,POP,TOT,MLN_PER,A,1998,168.6064,
BRA,POP,TOT,MLN_PER,A,1999,171.029011,
BRA,POP,TOT,MLN_PER,A,2000,173.765726,
BRA,POP,TOT,MLN_PER,A,2001,176.208646,
BRA,POP,TOT,MLN_PER,A,2002,178.499255,
BRA,POP,TOT,MLN_PER,A,2003,180.708344,
BRA,POP,TOT,MLN_PER,A,2004,182.865043,
BRA,POP,TOT,MLN_PER,A,2005,184.991143,
BRA,POP,TOT,MLN_PER,A,2006,187.06161,
BRA,POP,TOT,MLN_PER,A,2007,189.038268,
BRA,POP,TOT,MLN_PER,A,2008,191.010274,
BRA,POP,TOT,MLN_PER,A,2009,192.980905,
BRA,POP,TOT,MLN_PER,A,2010,194.890682,
BRA,POP,TOT,MLN_PER,A,2011,196.603732,
BRA,POP,TOT,MLN_PER,A,2012,198.314934,
BRA,POP,TOT,MLN_PER,A,2013,200.004188,
BRA,POP,TOT,MLN_PER,A,2014,201.717541,
BRA,POP,TOT,MLN_PER,A,2015,203.475683,
BRA,POP,TOT,MLN_PER,A,2016,205.156587,
BRA,POP,TOT,MLN_PER,A,2017,206.804741,
BRA,POP,TOT,MLN_PER,A,2018,208.4949,
CHL,POP,TOT,MLN_PER,A,1960,7.643277,
CHL,POP,TOT,MLN_PER,A,1961,7.843945,
CHL,POP,TOT,MLN_PER,A,1962,8.044614,
CHL,POP,TOT,MLN_PER,A,1963,8.245284,
CHL,POP,TOT,MLN_PER,A,1964,8.445953,
CHL,POP,TOT,MLN_PER,A,1965,8.646622,
CHL,POP,TOT,MLN_PER,A,1966,8.831223,
CHL,POP,TOT,MLN_PER,A,1967,9.015825,
CHL,POP,TOT,MLN_PER,A,1968,9.200427,
CHL,POP,TOT,MLN_PER,A,1969,9.385028,
CHL,POP,TOT,MLN_PER,A,1970,9.569631,
CHL,POP,TOT,MLN_PER,A,1971,9.738347,
CHL,POP,TOT,MLN_PER,A,1972,9.907065,
CHL,POP,TOT,MLN_PER,A,1973,10.075782,
CHL,POP,TOT,MLN_PER,A,1974,10.244501,
CHL,POP,TOT,MLN_PER,A,1975,10.413219,
CHL,POP,TOT,MLN_PER,A,1976,10.565409,
CHL,POP,TOT,MLN_PER,A,1977,10.7176,
CHL,POP,TOT,MLN_PER,A,1978,10.869791,
CHL,POP,TOT,MLN_PER,A,1979,11.021982,
CHL,POP,TOT,MLN_PER,A,1980,11.174173,
CHL,POP,TOT,MLN_PER,A,1981,11.359773,
CHL,POP,TOT,MLN_PER,A,1982,11.545372,
CHL,POP,TOT,MLN_PER,A,1983,11.730972,
CHL,POP,TOT,MLN_PER,A,1984,11.916572,
CHL,POP,TOT,MLN_PER,A,1985,12.102174,
CHL,POP,TOT,MLN_PER,A,1986,12.317494,
CHL,POP,TOT,MLN_PER,A,1987,12.532815,
CHL,POP,TOT,MLN_PER,A,1988,12.748135,
CHL,POP,TOT,MLN_PER,A,1989,12.963457,
CHL,POP,TOT,MLN_PER,A,1990,13.178782,
CHL,POP,TOT,MLN_PER,A,1991,13.42201,
CHL,POP,TOT,MLN_PER,A,1992,13.737062,
CHL,POP,TOT,MLN_PER,A,1993,13.956766,
CHL,POP,TOT,MLN_PER,A,1994,14.171821,
CHL,POP,TOT,MLN_PER,A,1995,14.381249,
CHL,POP,TOT,MLN_PER,A,1996,14.584947,
CHL,POP,TOT,MLN_PER,A,1997,14.782706,
CHL,POP,TOT,MLN_PER,A,1998,14.974898,
CHL,POP,TOT,MLN_PER,A,1999,15.162353,
CHL,POP,TOT,MLN_PER,A,2000,15.343326,
CHL,POP,TOT,MLN_PER,A,2001,15.520049,
CHL,POP,TOT,MLN_PER,A,2002,15.691701,
CHL,POP,TOT,MLN_PER,A,2003,15.856977,
CHL,POP,TOT,MLN_PER,A,2004,16.022133,
CHL,POP,TOT,MLN_PER,A,2005,16.183489,
CHL,POP,TOT,MLN_PER,A,2006,16.34789,
CHL,POP,TOT,MLN_PER,A,2007,16.517933,
CHL,POP,TOT,MLN_PER,A,2008,16.697754,
CHL,POP,TOT,MLN_PER,A,2009,16.881078,
CHL,POP,TOT,MLN_PER,A,2010,17.063927,
CHL,POP,TOT,MLN_PER,A,2011,17.254159,
CHL,POP,TOT,MLN_PER,A,2012,17.443491,
CHL,POP,TOT,MLN_PER,A,2013,17.611902,
CHL,POP,TOT,MLN_PER,A,2014,17.787617,
CHL,POP,TOT,MLN_PER,A,2015,17.971423,
CHL,POP,TOT,MLN_PER,A,2016,18.167147,
CHL,POP,TOT,MLN_PER,A,2017,18.419192,
CHL,POP,TOT,MLN_PER,A,2018,18.751405,
COL,POP,TOT,MLN_PER,A,1960,16.480383,
COL,POP,TOT,MLN_PER,A,1961,16.982315,
COL,POP,TOT,MLN_PER,A,1962,17.500171,
COL,POP,TOT,MLN_PER,A,1963,18.03355,
COL,POP,TOT,MLN_PER,A,1964,18.581974,
COL,POP,TOT,MLN_PER,A,1965,19.144223,
COL,POP,TOT,MLN_PER,A,1966,19.721462,
COL,POP,TOT,MLN_PER,A,1967,20.311371,
COL,POP,TOT,MLN_PER,A,1968,20.905059,
COL,POP,TOT,MLN_PER,A,1969,21.490945,
COL,POP,TOT,MLN_PER,A,1970,22.061215,
COL,POP,TOT,MLN_PER,A,1971,22.611986,
COL,POP,TOT,MLN_PER,A,1972,23.146803,
COL,POP,TOT,MLN_PER,A,1973,23.674504,
COL,POP,TOT,MLN_PER,A,1974,24.208021,
COL,POP,TOT,MLN_PER,A,1975,24.756973,
COL,POP,TOT,MLN_PER,A,1976,25.323406,
COL,POP,TOT,MLN_PER,A,1977,25.905127,
COL,POP,TOT,MLN_PER,A,1978,26.502166,
COL,POP,TOT,MLN_PER,A,1979,27.113512,
COL,POP,TOT,MLN_PER,A,1980,27.7379,
COL,POP,TOT,MLN_PER,A,1981,28.375991,
COL,POP,TOT,MLN_PER,A,1982,29.027162,
COL,POP,TOT,MLN_PER,A,1983,29.687094,
COL,POP,TOT,MLN_PER,A,1984,30.350086,
COL,POP,TOT,MLN_PER,A,1985,30.802221,
COL,POP,TOT,MLN_PER,A,1986,31.439997,
COL,POP,TOT,MLN_PER,A,1987,32.096973,
COL,POP,TOT,MLN_PER,A,1988,32.76711,
COL,POP,TOT,MLN_PER,A,1989,33.446912,
COL,POP,TOT,MLN_PER,A,1990,34.130022,
COL,POP,TOT,MLN_PER,A,1991,34.83057,
COL,POP,TOT,MLN_PER,A,1992,35.52094,
COL,POP,TOT,MLN_PER,A,1993,36.207108,
COL,POP,TOT,MLN_PER,A,1994,36.853905,
COL,POP,TOT,MLN_PER,A,1995,37.472184,
COL,POP,TOT,MLN_PER,A,1996,38.06805,
COL,POP,TOT,MLN_PER,A,1997,38.635691,
COL,POP,TOT,MLN_PER,A,1998,39.184456,
COL,POP,TOT,MLN_PER,A,1999,39.730798,
COL,POP,TOT,MLN_PER,A,2000,40.295563,
COL,POP,TOT,MLN_PER,A,2001,40.813541,
COL,POP,TOT,MLN_PER,A,2002,41.328824,
COL,POP,TOT,MLN_PER,A,2003,41.848959,
COL,POP,TOT,MLN_PER,A,2004,42.368489,
COL,POP,TOT,MLN_PER,A,2005,42.888592,
COL,POP,TOT,MLN_PER,A,2006,43.405956,
COL,POP,TOT,MLN_PER,A,2007,43.926929,
COL,POP,TOT,MLN_PER,A,2008,44.451147,
COL,POP,TOT,MLN_PER,A,2009,44.978832,
COL,POP,TOT,MLN_PER,A,2010,45.509584,
COL,POP,TOT,MLN_PER,A,2011,46.044601,
COL,POP,TOT,MLN_PER,A,2012,46.581823,
COL,POP,TOT,MLN_PER,A,2013,47.121089,
COL,POP,TOT,MLN_PER,A,2014,47.661787,
COL,POP,TOT,MLN_PER,A,2015,48.203405,
COL,POP,TOT,MLN_PER,A,2016,48.747708,
COL,POP,TOT,MLN_PER,A,2017,49.291609,
COL,POP,TOT,MLN_PER,A,2018,49.83424,
EST,POP,TOT,MLN_PER,A,1960,1.216819,
EST,POP,TOT,MLN_PER,A,1961,1.230499,
EST,POP,TOT,MLN_PER,A,1962,1.245076,
EST,POP,TOT,MLN_PER,A,1963,1.260213,
EST,POP,TOT,MLN_PER,A,1964,1.275437,
EST,POP,TOT,MLN_PER,A,1965,1.290396,
EST,POP,TOT,MLN_PER,A,1966,1.304987,
EST,POP,TOT,MLN_PER,A,1967,1.319245,
EST,POP,TOT,MLN_PER,A,1968,1.333176,
EST,POP,TOT,MLN_PER,A,1969,1.346818,
EST,POP,TOT,MLN_PER,A,1970,1.360076,
EST,POP,TOT,MLN_PER,A,1971,1.376955,
EST,POP,TOT,MLN_PER,A,1972,1.392518,
EST,POP,TOT,MLN_PER,A,1973,1.405951,
EST,POP,TOT,MLN_PER,A,1974,1.418169,
EST,POP,TOT,MLN_PER,A,1975,1.429352,
EST,POP,TOT,MLN_PER,A,1976,1.439576,
EST,POP,TOT,MLN_PER,A,1977,1.450211,
EST,POP,TOT,MLN_PER,A,1978,1.460188,
EST,POP,TOT,MLN_PER,A,1979,1.468333,
EST,POP,TOT,MLN_PER,A,1980,1.477219,
EST,POP,TOT,MLN_PER,A,1981,1.487666,
EST,POP,TOT,MLN_PER,A,1982,1.498414,
EST,POP,TOT,MLN_PER,A,1983,1.508745,
EST,POP,TOT,MLN_PER,A,1984,1.518617,
EST,POP,TOT,MLN_PER,A,1985,1.528781,
EST,POP,TOT,MLN_PER,A,1986,1.54019,
EST,POP,TOT,MLN_PER,A,1987,1.552221,
EST,POP,TOT,MLN_PER,A,1988,1.5619,
EST,POP,TOT,MLN_PER,A,1989,1.568131,
EST,POP,TOT,MLN_PER,A,1990,1.569174,
EST,POP,TOT,MLN_PER,A,1991,1.561314,
EST,POP,TOT,MLN_PER,A,1992,1.533091,
EST,POP,TOT,MLN_PER,A,1993,1.494128,
EST,POP,TOT,MLN_PER,A,1994,1.462514,
EST,POP,TOT,MLN_PER,A,1995,1.436634,
EST,POP,TOT,MLN_PER,A,1996,1.415594,
EST,POP,TOT,MLN_PER,A,1997,1.399535,
EST,POP,TOT,MLN_PER,A,1998,1.386156,
EST,POP,TOT,MLN_PER,A,1999,1.375654,
EST,POP,TOT,MLN_PER,A,2000,1.396985,
EST,POP,TOT,MLN_PER,A,2001,1.388115,
EST,POP,TOT,MLN_PER,A,2002,1.37935,
EST,POP,TOT,MLN_PER,A,2003,1.37072,
EST,POP,TOT,MLN_PER,A,2004,1.36255,
EST,POP,TOT,MLN_PER,A,2005,1.354775,
EST,POP,TOT,MLN_PER,A,2006,1.34681,
EST,POP,TOT,MLN_PER,A,2007,1.34068,
EST,POP,TOT,MLN_PER,A,2008,1.33709,
EST,POP,TOT,MLN_PER,A,2009,1.334515,
EST,POP,TOT,MLN_PER,A,2010,1.331475,
EST,POP,TOT,MLN_PER,A,2011,1.327439,
EST,POP,TOT,MLN_PER,A,2012,1.322696,
EST,POP,TOT,MLN_PER,A,2013,1.317997,
EST,POP,TOT,MLN_PER,A,2014,1.314545,
EST,POP,TOT,MLN_PER,A,2015,1.314608,
EST,POP,TOT,MLN_PER,A,2016,1.31579,
EST,POP,TOT,MLN_PER,A,2017,1.317384,
EST,POP,TOT,MLN_PER,A,2018,1.321977,
ISR,POP,TOT,MLN_PER,A,1960,2.1504,
ISR,POP,TOT,MLN_PER,A,1961,2.2342,
ISR,POP,TOT,MLN_PER,A,1962,2.3318,
ISR,POP,TOT,MLN_PER,A,1963,2.4301,
ISR,POP,TOT,MLN_PER,A,1964,2.5256,
ISR,POP,TOT,MLN_PER,A,1965,2.5984,
ISR,POP,TOT,MLN_PER,A,1966,2.6574,
ISR,POP,TOT,MLN_PER,A,1967,2.708,
ISR,POP,TOT,MLN_PER,A,1968,2.8067,
ISR,POP,TOT,MLN_PER,A,1969,2.8791,
ISR,POP,TOT,MLN_PER,A,1970,2.9582,
ISR,POP,TOT,MLN_PER,A,1971,3.0456,
ISR,POP,TOT,MLN_PER,A,1972,3.225,
ISR,POP,TOT,MLN_PER,A,1973,3.2779,
ISR,POP,TOT,MLN_PER,A,1974,3.3772,
ISR,POP,TOT,MLN_PER,A,1975,3.4553,
ISR,POP,TOT,MLN_PER,A,1976,3.5331,
ISR,POP,TOT,MLN_PER,A,1977,3.613,
ISR,POP,TOT,MLN_PER,A,1978,3.6926,
ISR,POP,TOT,MLN_PER,A,1979,3.7864,
ISR,POP,TOT,MLN_PER,A,1980,3.8777,
ISR,POP,TOT,MLN_PER,A,1981,3.9498,
ISR,POP,TOT,MLN_PER,A,1982,4.0207,
ISR,POP,TOT,MLN_PER,A,1983,4.1061,
ISR,POP,TOT,MLN_PER,A,1984,4.1591,
ISR,POP,TOT,MLN_PER,A,1985,4.233,
ISR,POP,TOT,MLN_PER,A,1986,4.2988,
ISR,POP,TOT,MLN_PER,A,1987,4.3689,
ISR,POP,TOT,MLN_PER,A,1988,4.4417,
ISR,POP,TOT,MLN_PER,A,1989,4.5182,
ISR,POP,TOT,MLN_PER,A,1990,4.6602,
ISR,POP,TOT,MLN_PER,A,1991,4.9491,
ISR,POP,TOT,MLN_PER,A,1992,5.1235,
ISR,POP,TOT,MLN_PER,A,1993,5.2614,
ISR,POP,TOT,MLN_PER,A,1994,5.3993,
ISR,POP,TOT,MLN_PER,A,1995,5.5449,
ISR,POP,TOT,MLN_PER,A,1996,5.6851,
ISR,POP,TOT,MLN_PER,A,1997,5.8289,
ISR,POP,TOT,MLN_PER,A,1998,5.9707,
ISR,POP,TOT,MLN_PER,A,1999,6.1253,
ISR,POP,TOT,MLN_PER,A,2000,6.2892,
ISR,POP,TOT,MLN_PER,A,2001,6.439,
ISR,POP,TOT,MLN_PER,A,2002,6.57,
ISR,POP,TOT,MLN_PER,A,2003,6.6897,
ISR,POP,TOT,MLN_PER,A,2004,6.809,
ISR,POP,TOT,MLN_PER,A,2005,6.930128,
ISR,POP,TOT,MLN_PER,A,2006,7.053707,
ISR,POP,TOT,MLN_PER,A,2007,7.180115,
ISR,POP,TOT,MLN_PER,A,2008,7.308795,
ISR,POP,TOT,MLN_PER,A,2009,7.485565,
ISR,POP,TOT,MLN_PER,A,2010,7.623561,
ISR,POP,TOT,MLN_PER,A,2011,7.765832,
ISR,POP,TOT,MLN_PER,A,2012,7.910525,
ISR,POP,TOT,MLN_PER,A,2013,8.059456,
ISR,POP,TOT,MLN_PER,A,2014,8.215668,
ISR,POP,TOT,MLN_PER,A,2015,8.380149,
ISR,POP,TOT,MLN_PER,A,2016,8.546009,
ISR,POP,TOT,MLN_PER,A,2017,8.7133,
ISR,POP,TOT,MLN_PER,A,2018,8.872943,
RUS,POP,TOT,MLN_PER,A,1960,119.860288,
RUS,POP,TOT,MLN_PER,A,1961,121.390406,
RUS,POP,TOT,MLN_PER,A,1962,122.84295,
RUS,POP,TOT,MLN_PER,A,1963,124.193394,
RUS,POP,TOT,MLN_PER,A,1964,125.412625,
RUS,POP,TOT,MLN_PER,A,1965,126.483875,
RUS,POP,TOT,MLN_PER,A,1966,127.395883,
RUS,POP,TOT,MLN_PER,A,1967,128.164764,
RUS,POP,TOT,MLN_PER,A,1968,128.836021,
RUS,POP,TOT,MLN_PER,A,1969,129.472835,
RUS,POP,TOT,MLN_PER,A,1970,130.123431,
RUS,POP,TOT,MLN_PER,A,1971,130.805201,
RUS,POP,TOT,MLN_PER,A,1972,131.514099,
RUS,POP,TOT,MLN_PER,A,1973,132.25078,
RUS,POP,TOT,MLN_PER,A,1974,133.008905,
RUS,POP,TOT,MLN_PER,A,1975,133.784384,
RUS,POP,TOT,MLN_PER,A,1976,134.580091,
RUS,POP,TOT,MLN_PER,A,1977,135.402802,
RUS,POP,TOT,MLN_PER,A,1978,136.255397,
RUS,POP,TOT,MLN_PER,A,1979,137.140562,
RUS,POP,TOT,MLN_PER,A,1980,138.05871,
RUS,POP,TOT,MLN_PER,A,1981,139.002314,
RUS,POP,TOT,MLN_PER,A,1982,139.964753,
RUS,POP,TOT,MLN_PER,A,1983,140.946861,
RUS,POP,TOT,MLN_PER,A,1984,141.950629,
RUS,POP,TOT,MLN_PER,A,1985,142.971168,
RUS,POP,TOT,MLN_PER,A,1986,144.011513,
RUS,POP,TOT,MLN_PER,A,1987,145.051663,
RUS,POP,TOT,MLN_PER,A,1988,146.035578,
RUS,POP,TOT,MLN_PER,A,1989,146.890544,
RUS,POP,TOT,MLN_PER,A,1990,147.969413,
RUS,POP,TOT,MLN_PER,A,1991,148.39422,
RUS,POP,TOT,MLN_PER,A,1992,148.53819,
RUS,POP,TOT,MLN_PER,A,1993,148.45878,
RUS,POP,TOT,MLN_PER,A,1994,148.407906,
RUS,POP,TOT,MLN_PER,A,1995,148.375796,
RUS,POP,TOT,MLN_PER,A,1996,148.160121,
RUS,POP,TOT,MLN_PER,A,1997,147.915371,
RUS,POP,TOT,MLN_PER,A,1998,147.670787,
RUS,POP,TOT,MLN_PER,A,1999,147.214777,
RUS,POP,TOT,MLN_PER,A,2000,146.596873,
RUS,POP,TOT,MLN_PER,A,2001,145.976465,
RUS,POP,TOT,MLN_PER,A,2002,145.306489,
RUS,POP,TOT,MLN_PER,A,2003,144.565937,
RUS,POP,TOT,MLN_PER,A,2004,143.821218,
RUS,POP,TOT,MLN_PER,A,2005,143.113885,
RUS,POP,TOT,MLN_PER,A,2006,142.487259,
RUS,POP,TOT,MLN_PER,A,2007,142.114903,
RUS,POP,TOT,MLN_PER,A,2008,141.956413,
